enstID	enstVersion	genovo_LOEUF_corrected	ensembl_transcript_id	Approved_Symbol	HGNC_ID	entrezgene_id	description	is_canon
ENST00000315962	4	1.285482512	ENST00000315962	TRIM55	HGNC:14215	84675.0	tripartite motif containing 55 [Source:HGNC Symbol;Acc:HGNC:14215]	True
ENST00000348417	2	0.875601079	ENST00000348417	IFT122	HGNC:13556	55764.0	intraflagellar transport 122 [Source:HGNC Symbol;Acc:HGNC:13556]	True
ENST00000231009	2	0.88771238	ENST00000231009	GZMK	HGNC:4711	3003.0	granzyme K [Source:HGNC Symbol;Acc:HGNC:4711]	True
ENST00000345382	2	0.207062966	ENST00000345382	BNC1	HGNC:1081	646.0	basonuclin zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:1081]	True
ENST00000381006	3	0.403417786	ENST00000381006	RUFY3	HGNC:30285	22902.0	RUN and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30285]	True
ENST00000380680	4	0.249170717	ENST00000380680	UBL3	HGNC:12504	5412.0	ubiquitin like 3 [Source:HGNC Symbol;Acc:HGNC:12504]	True
ENST00000375448	4	1.25154271	ENST00000375448	PADI4	HGNC:18368	23569.0	peptidyl arginine deiminase 4 [Source:HGNC Symbol;Acc:HGNC:18368]	True
ENST00000333206	5	1.452259171	ENST00000333206	ZSCAN30	HGNC:33517	100101467.0	zinc finger and SCAN domain containing 30 [Source:HGNC Symbol;Acc:HGNC:33517]	True
ENST00000330793	1	1.065227035	ENST00000330793	CD300C	HGNC:19320	10871.0	CD300c molecule [Source:HGNC Symbol;Acc:HGNC:19320]	True
ENST00000401642	3	1.17544152	ENST00000401642	SCFD2	HGNC:30676	152579.0	sec1 family domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30676]	True
ENST00000368106	3	1.798327148	ENST00000368106	FCRL6	HGNC:31910	343413.0	Fc receptor like 6 [Source:HGNC Symbol;Acc:HGNC:31910]	True
ENST00000254853	5	2.011234961	ENST00000254853	SLC52A1	HGNC:30225	55065.0	solute carrier family 52 member 1 [Source:HGNC Symbol;Acc:HGNC:30225]	True
ENST00000367155	3	1.098797383	ENST00000367155	KLHDC8A	HGNC:25573	55220.0	kelch domain containing 8A [Source:HGNC Symbol;Acc:HGNC:25573]	True
ENST00000528416	1	0.031578883	ENST00000528416	DPF2	HGNC:9964	5977.0	double PHD fingers 2 [Source:HGNC Symbol;Acc:HGNC:9964]	True
ENST00000396478	3	0.867926675	ENST00000396478	IPP	HGNC:6108	3652.0	intracisternal A particle-promoted polypeptide [Source:HGNC Symbol;Acc:HGNC:6108]	True
ENST00000380639	5	1.326954653	ENST00000380639	PTCD2	HGNC:25734	79810.0	pentatricopeptide repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:25734]	True
ENST00000315571	5	0.95662248	ENST00000315571	LDLRAD3	HGNC:27046	143458.0	low density lipoprotein receptor class A domain containing 3 [Source:HGNC Symbol;Acc:HGNC:27046]	True
ENST00000314574	4	0.512306548	ENST00000314574	YES1	HGNC:12841	7525.0	YES proto-oncogene 1, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12841]	True
ENST00000342624	5	0.755406692	ENST00000342624	TMTC4	HGNC:25904	84899.0	transmembrane O-mannosyltransferase targeting cadherins 4 [Source:HGNC Symbol;Acc:HGNC:25904]	True
ENST00000317310	4	1.247143053	ENST00000317310	CD300LG	HGNC:30455	146894.0	CD300 molecule like family member g [Source:HGNC Symbol;Acc:HGNC:30455]	True
ENST00000307068	4	0.893774459	ENST00000307068	SOSTDC1	HGNC:21748	25928.0	sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]	True
ENST00000334197	7	1.512875953	ENST00000334197	ZNF347	HGNC:16447	84671.0	zinc finger protein 347 [Source:HGNC Symbol;Acc:HGNC:16447]	True
ENST00000354624	5	0.854524553	ENST00000354624	HKDC1	HGNC:23302	80201.0	hexokinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23302]	True
ENST00000454765	2	2.071562648	ENST00000454765	TMEM171	HGNC:27031	134285.0	transmembrane protein 171 [Source:HGNC Symbol;Acc:HGNC:27031]	True
ENST00000324557	4	1.141613729	ENST00000324557	EEF1AKMT4	HGNC:53611	110599564.0	EEF1A lysine methyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:53611]	True
ENST00000343410	6	1.589370092	ENST00000343410	HHIPL2	HGNC:25842	79802.0	HHIP like 2 [Source:HGNC Symbol;Acc:HGNC:25842]	True
ENST00000262932	3	2.175763804	ENST00000262932	CNPY4	HGNC:28631	245812.0	canopy FGF signaling regulator 4 [Source:HGNC Symbol;Acc:HGNC:28631]	True
ENST00000394468	2	1.442506065	ENST00000394468	HEPACAM2	HGNC:27364	253012.0	HEPACAM family member 2 [Source:HGNC Symbol;Acc:HGNC:27364]	True
ENST00000252840	6	1.560296078	ENST00000252840	ZNF557	HGNC:28632	79230.0	zinc finger protein 557 [Source:HGNC Symbol;Acc:HGNC:28632]	True
ENST00000254079	4	0.26026192	ENST00000254079	PPP1R1B	HGNC:9287	84152.0	protein phosphatase 1 regulatory inhibitor subunit 1B [Source:HGNC Symbol;Acc:HGNC:9287]	True
ENST00000405655	3	1.222561852	ENST00000405655	PRAME	HGNC:9336	23532.0	PRAME nuclear receptor transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:9336]	True
ENST00000373062	3	0.595992706	ENST00000373062	GNL2	HGNC:29925	29889.0	G protein nucleolar 2 [Source:HGNC Symbol;Acc:HGNC:29925]	True
ENST00000372519	3	1.394472152	ENST00000372519	SPATA25	HGNC:16158	128497.0	spermatogenesis associated 25 [Source:HGNC Symbol;Acc:HGNC:16158]	True
ENST00000237837	1	0.585808372	ENST00000237837	FGF23	HGNC:3680	8074.0	fibroblast growth factor 23 [Source:HGNC Symbol;Acc:HGNC:3680]	True
ENST00000372237	3	0.61952776	ENST00000372237	TMEM53	HGNC:26186	79639.0	transmembrane protein 53 [Source:HGNC Symbol;Acc:HGNC:26186]	True
ENST00000259512	4	0.646985024	ENST00000259512	DERL1	HGNC:28454	79139.0	derlin 1 [Source:HGNC Symbol;Acc:HGNC:28454]	True
ENST00000304788	3	1.019891063	ENST00000304788	NANP	HGNC:16140	140838.0	N-acetylneuraminic acid phosphatase [Source:HGNC Symbol;Acc:HGNC:16140]	True
ENST00000331772	4	1.442518834	ENST00000331772	RNLS	HGNC:25641	55328.0	renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]	True
ENST00000373614	2	0.858878059	ENST00000373614	GHRH	HGNC:4265	2691.0	growth hormone releasing hormone [Source:HGNC Symbol;Acc:HGNC:4265]	True
ENST00000262464	4	0.169594611	ENST00000262464	FBN2	HGNC:3604	2201.0	fibrillin 2 [Source:HGNC Symbol;Acc:HGNC:3604]	True
ENST00000380607	4	0.47598726	ENST00000380607	SH3GL2	HGNC:10831	6456.0	SH3 domain containing GRB2 like 2, endophilin A1 [Source:HGNC Symbol;Acc:HGNC:10831]	True
ENST00000284142	6	1.373649392	ENST00000284142	ASB17	HGNC:19769	127247.0	ankyrin repeat and SOCS box containing 17 [Source:HGNC Symbol;Acc:HGNC:19769]	True
ENST00000296257	5	0.143971639	ENST00000296257	SENP2	HGNC:23116	59343.0	SUMO specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:23116]	True
ENST00000373030	3	1.000963044	ENST00000373030	IFT52	HGNC:15901	51098.0	intraflagellar transport 52 [Source:HGNC Symbol;Acc:HGNC:15901]	True
ENST00000203001	2	0.551322754	ENST00000203001	TRMT6	HGNC:20900	51605.0	tRNA methyltransferase 6 non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:20900]	True
ENST00000448299	2	1.452830894	ENST00000448299	ZNF669	HGNC:25736	79862.0	zinc finger protein 669 [Source:HGNC Symbol;Acc:HGNC:25736]	True
ENST00000372396	3	0.13215659	ENST00000372396	KDM4A	HGNC:22978	9682.0	lysine demethylase 4A [Source:HGNC Symbol;Acc:HGNC:22978]	True
ENST00000357085	3	1.127295744	ENST00000357085	TRIM38	HGNC:10059	10475.0	tripartite motif containing 38 [Source:HGNC Symbol;Acc:HGNC:10059]	True
ENST00000378226	2	0.458091959	ENST00000378226	BTBD3	HGNC:15854	22903.0	BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15854]	True
ENST00000361264	4	0.667874827	ENST00000361264	DCAF12	HGNC:19911	25853.0	DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:HGNC:19911]	True
ENST00000371201	3	1.427289352	ENST00000371201	C1orf87	HGNC:28547	127795.0	chromosome 1 open reading frame 87 [Source:HGNC Symbol;Acc:HGNC:28547]	True
ENST00000367590	4	0.096987676	ENST00000367590	XPR1	HGNC:12827	9213.0	xenotropic and polytropic retrovirus receptor 1 [Source:HGNC Symbol;Acc:HGNC:12827]	True
ENST00000391742	2	1.453907869	ENST00000391742	LAIR1	HGNC:6477	3903.0	leukocyte associated immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:6477]	True
ENST00000367858	5	0.356216032	ENST00000367858	SGK1	HGNC:10810	6446.0	serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:HGNC:10810]	True
ENST00000252245	5	1.428639184	ENST00000252245	KRT75	HGNC:24431	9119.0	keratin 75 [Source:HGNC Symbol;Acc:HGNC:24431]	True
ENST00000555835	1	1.281948404	ENST00000555835	RNASE4	HGNC:10047	6038.0	ribonuclease A family member 4 [Source:HGNC Symbol;Acc:HGNC:10047]	True
ENST00000371824	1	0.055060347	ENST00000371824	ELAVL4	HGNC:3315	1996.0	ELAV like RNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3315]	True
ENST00000318312	7	1.049155305	ENST00000318312	BBS1	HGNC:966	582.0	Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966]	True
ENST00000262290	4	1.151674935	ENST00000262290	LPO	HGNC:6678	4025.0	lactoperoxidase [Source:HGNC Symbol;Acc:HGNC:6678]	True
ENST00000372483	4	1.478980991	ENST00000372483	NTMT1	HGNC:23373	28989.0	N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23373]	True
ENST00000360647	4	0.0	ENST00000360647	ZNF148	HGNC:12933	7707.0	zinc finger protein 148 [Source:HGNC Symbol;Acc:HGNC:12933]	True
ENST00000274306	6	2.133987368	ENST00000274306	GZMA	HGNC:4708	3001.0	granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]	True
ENST00000369962	3	0.203604426	ENST00000369962	WDR47	HGNC:29141	22911.0	WD repeat domain 47 [Source:HGNC Symbol;Acc:HGNC:29141]	True
ENST00000375679	4	1.158829169	ENST00000375679	CLCNKB	HGNC:2027	1188.0	chloride voltage-gated channel Kb [Source:HGNC Symbol;Acc:HGNC:2027]	True
ENST00000469408	1	0.800646432	ENST00000469408	PUS7	HGNC:26033	54517.0	pseudouridine synthase 7 [Source:HGNC Symbol;Acc:HGNC:26033]	True
ENST00000306065	4	1.248408383	ENST00000306065	ANKRD27	HGNC:25310	84079.0	ankyrin repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25310]	True
ENST00000326505	3	0.576399966	ENST00000326505	B3GNT5	HGNC:15684	84002.0	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:15684]	True
ENST00000223324	2	1.334509742	ENST00000223324	MRPL32	HGNC:14035	64983.0	mitochondrial ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:14035]	True
ENST00000318948	4	0.35628243	ENST00000318948	NRIP1	HGNC:8001	8204.0	nuclear receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8001]	True
ENST00000408911	3	0.288381421	ENST00000408911	ESRRG	HGNC:3474	2104.0	estrogen related receptor gamma [Source:HGNC Symbol;Acc:HGNC:3474]	True
ENST00000264318	3	0.255404577	ENST00000264318	GABRA4	HGNC:4078	2557.0	gamma-aminobutyric acid type A receptor subunit alpha4 [Source:HGNC Symbol;Acc:HGNC:4078]	True
ENST00000371942	3	1.087247115	ENST00000371942	REXO4	HGNC:12820	57109.0	REX4 homolog, 3'-5' exonuclease [Source:HGNC Symbol;Acc:HGNC:12820]	True
ENST00000223293	5	2.019928057	ENST00000223293	GIMAP2	HGNC:21789	26157.0	GTPase, IMAP family member 2 [Source:HGNC Symbol;Acc:HGNC:21789]	True
ENST00000314103	5	0.289217602	ENST00000314103	CHAF1B	HGNC:1911	8208.0	chromatin assembly factor 1 subunit B [Source:HGNC Symbol;Acc:HGNC:1911]	True
ENST00000521022	1	0.840373865	ENST00000521022	INTS9	HGNC:25592	55756.0	integrator complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:25592]	True
ENST00000232854	4	0.938464285	ENST00000232854	HEMK1	HGNC:24923	51409.0	HemK methyltransferase family member 1 [Source:HGNC Symbol;Acc:HGNC:24923]	True
ENST00000330459	3	0.631255232	ENST00000330459	KPNA2	HGNC:6395	3838.0	karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]	True
ENST00000267430	5	0.649469479	ENST00000267430	FANCM	HGNC:23168	57697.0	FA complementation group M [Source:HGNC Symbol;Acc:HGNC:23168]	True
ENST00000339664	2	0.721074749	ENST00000339664	ZNF189	HGNC:12980	7743.0	zinc finger protein 189 [Source:HGNC Symbol;Acc:HGNC:12980]	True
ENST00000309979	6	0.537958912	ENST00000309979	NDST2	HGNC:7681	8509.0	N-deacetylase and N-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:7681]	True
ENST00000375561	5	0.942458696	ENST00000375561	OGN	HGNC:8126	4969.0	osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]	True
ENST00000290855	6	0.553511809	ENST00000290855	CLEC2D	HGNC:14351	29121.0	C-type lectin domain family 2 member D [Source:HGNC Symbol;Acc:HGNC:14351]	True
ENST00000374865	4	1.03640137	ENST00000374865	MRPL50	HGNC:16654	54534.0	mitochondrial ribosomal protein L50 [Source:HGNC Symbol;Acc:HGNC:16654]	True
ENST00000202625	2	1.454185287	ENST00000202625	TGM6	HGNC:16255	343641.0	transglutaminase 6 [Source:HGNC Symbol;Acc:HGNC:16255]	True
ENST00000447382	1	0.387825604	ENST00000447382	IL1RAP	HGNC:5995	3556.0	interleukin 1 receptor accessory protein [Source:HGNC Symbol;Acc:HGNC:5995]	True
ENST00000357003	3	0.918442707	ENST00000357003	ADPRH	HGNC:269	141.0	ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:HGNC:269]	True
ENST00000274093	3	0.454893715	ENST00000274093	GLRA3	HGNC:4328	8001.0	glycine receptor alpha 3 [Source:HGNC Symbol;Acc:HGNC:4328]	True
ENST00000282470	6	0.966335114	ENST00000282470	SPARCL1	HGNC:11220	8404.0	SPARC like 1 [Source:HGNC Symbol;Acc:HGNC:11220]	True
ENST00000274673	3	1.58814795	ENST00000274673	FAM217A	HGNC:21362	222826.0	family with sequence similarity 217 member A [Source:HGNC Symbol;Acc:HGNC:21362]	True
ENST00000306858	7	0.595546656	ENST00000306858	FAM83B	HGNC:21357	222584.0	family with sequence similarity 83 member B [Source:HGNC Symbol;Acc:HGNC:21357]	True
ENST00000479035	2	0.218369446	ENST00000479035	RPL23	HGNC:10316	9349.0	ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]	True
ENST00000388712	3	1.181812789	ENST00000388712	GOLM1	HGNC:15451	51280.0	golgi membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15451]	True
ENST00000336216	4	0.268955393	ENST00000336216	HMG20A	HGNC:5001	10363.0	high mobility group 20A [Source:HGNC Symbol;Acc:HGNC:5001]	True
ENST00000361078	2	0.205267588	ENST00000361078	PUM2	HGNC:14958	23369.0	pumilio RNA binding family member 2 [Source:HGNC Symbol;Acc:HGNC:14958]	True
ENST00000345127	3	0.117890666	ENST00000345127	PRICKLE1	HGNC:17019	144165.0	prickle planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:17019]	True
ENST00000402825	3	0.998388615	ENST00000402825	EEF1AKMT4-ECE2	HGNC:53615	110599583.0	EEF1AKMT4-ECE2 readthrough [Source:HGNC Symbol;Acc:HGNC:53615]	True
ENST00000374561	5	0.88508978	ENST00000374561	ID3	HGNC:5362	3399.0	inhibitor of DNA binding 3 [Source:HGNC Symbol;Acc:HGNC:5362]	True
ENST00000437033	2	1.303428547	ENST00000437033	ADH7	HGNC:256	131.0	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide [Source:HGNC Symbol;Acc:HGNC:256]	True
ENST00000391777	3	1.352225085	ENST00000391777	ZNF816-ZNF321P	HGNC:38879	100529240.0	ZNF816-ZNF321P readthrough [Source:HGNC Symbol;Acc:HGNC:38879]	True
ENST00000359707	4	0.030528222	ENST00000359707	G3BP2	HGNC:30291	9908.0	G3BP stress granule assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:30291]	True
ENST00000265192	4	0.292374583	ENST00000265192	PAIP2	HGNC:17970	51247.0	poly(A) binding protein interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17970]	True
ENST00000274134	4	1.480552806	ENST00000274134	ROPN1L	HGNC:24060	83853.0	rhophilin associated tail protein 1 like [Source:HGNC Symbol;Acc:HGNC:24060]	True
ENST00000528896	2	0.445444824	ENST00000528896	BLTP2	HGNC:28960	9703.0	bridge-like lipid transfer protein family member 2 [Source:HGNC Symbol;Acc:HGNC:28960]	True
ENST00000372292	3	1.368961366	ENST00000372292	SFTPD	HGNC:10803	6441.0	surfactant protein D [Source:HGNC Symbol;Acc:HGNC:10803]	True
ENST00000409299	3	1.327456834	ENST00000409299	PXMP4	HGNC:15920	11264.0	peroxisomal membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15920]	True
ENST00000590474	1	0.182951771	ENST00000590474	MAP2K6	HGNC:6846	5608.0	mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846]	True
ENST00000269025	4	1.201476368	ENST00000269025	LRRC46	HGNC:25047	90506.0	leucine rich repeat containing 46 [Source:HGNC Symbol;Acc:HGNC:25047]	True
ENST00000318129	5	1.510954365	ENST00000318129	GINS3	HGNC:25851	64785.0	GINS complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25851]	True
ENST00000370489	4	0.912051125	ENST00000370489	ENTPD7	HGNC:19745	57089.0	ectonucleoside triphosphate diphosphohydrolase 7 [Source:HGNC Symbol;Acc:HGNC:19745]	True
ENST00000339007	3	0.064248247	ENST00000339007	LRRC25	HGNC:29806	126364.0	leucine rich repeat containing 25 [Source:HGNC Symbol;Acc:HGNC:29806]	True
ENST00000329321	3	2.490206178	ENST00000329321	GPR39	HGNC:4496	2863.0	G protein-coupled receptor 39 [Source:HGNC Symbol;Acc:HGNC:4496]	True
ENST00000324417	5	1.872760177	ENST00000324417	SLC34A1	HGNC:11019	6569.0	solute carrier family 34 member 1 [Source:HGNC Symbol;Acc:HGNC:11019]	True
ENST00000352066	3	0.0	ENST00000352066	NUP62	HGNC:8066	23636.0	nucleoporin 62 [Source:HGNC Symbol;Acc:HGNC:8066]	True
ENST00000452443	2	1.181823467	ENST00000452443	TGM7	HGNC:30790	116179.0	transglutaminase 7 [Source:HGNC Symbol;Acc:HGNC:30790]	True
ENST00000369075	3	0.473414018	ENST00000369075	SEC23IP	HGNC:17018	11196.0	SEC23 interacting protein [Source:HGNC Symbol;Acc:HGNC:17018]	True
ENST00000307450	6	0.437102005	ENST00000307450	MORN4	HGNC:24001	118812.0	MORN repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:24001]	True
ENST00000306658	7	1.330218826	ENST00000306658	KRT28	HGNC:30842	162605.0	keratin 28 [Source:HGNC Symbol;Acc:HGNC:30842]	True
ENST00000231706	5	0.412781335	ENST00000231706	SLC7A14	HGNC:29326	57709.0	solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]	True
ENST00000300870	10	0.998368362	ENST00000300870	ZNF267	HGNC:13060	10308.0	zinc finger protein 267 [Source:HGNC Symbol;Acc:HGNC:13060]	True
ENST00000295101	2	0.076007171	ENST00000295101	KCNJ3	HGNC:6264	3760.0	potassium inwardly rectifying channel subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:6264]	True
ENST00000278193	2	0.797617171	ENST00000278193	LIN7C	HGNC:17789	55327.0	lin-7 homolog C, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17789]	True
ENST00000606117	1	1.028766868	ENST00000606117	SIRT5	HGNC:14933	23408.0	sirtuin 5 [Source:HGNC Symbol;Acc:HGNC:14933]	True
ENST00000345264	5	0.773486237	ENST00000345264	RSU1	HGNC:10464	6251.0	Ras suppressor protein 1 [Source:HGNC Symbol;Acc:HGNC:10464]	True
ENST00000595962	1	1.002070777	ENST00000595962	ZNF480	HGNC:23305	147657.0	zinc finger protein 480 [Source:HGNC Symbol;Acc:HGNC:23305]	True
ENST00000380118	3	1.370015153	ENST00000380118	ECI2	HGNC:14601	10455.0	enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]	True
ENST00000309328	3	1.475610056	ENST00000309328	ZNRD2	HGNC:11328	10534.0	zinc ribbon domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11328]	True
ENST00000310914	5	1.333333113	ENST00000310914	IQCF1	HGNC:28607	132141.0	IQ motif containing F1 [Source:HGNC Symbol;Acc:HGNC:28607]	True
ENST00000452733	2	0.421428595	ENST00000452733	CYTH2	HGNC:9502	9266.0	cytohesin 2 [Source:HGNC Symbol;Acc:HGNC:9502]	True
ENST00000320451	6	0.191375809	ENST00000320451	ZNF121	HGNC:12904	7675.0	zinc finger protein 121 [Source:HGNC Symbol;Acc:HGNC:12904]	True
ENST00000396418	2	0.243876557	ENST00000396418	PKIA	HGNC:9017	5569.0	cAMP-dependent protein kinase inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:9017]	True
ENST00000314531	4	1.670553939	ENST00000314531	ZNF77	HGNC:13150	58492.0	zinc finger protein 77 [Source:HGNC Symbol;Acc:HGNC:13150]	True
ENST00000304710	4	2.303330664	ENST00000304710	CST5	HGNC:2477	1473.0	cystatin D [Source:HGNC Symbol;Acc:HGNC:2477]	True
ENST00000392857	5	1.254619963	ENST00000392857	ORC4	HGNC:8490	5000.0	origin recognition complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:8490]	True
ENST00000361127	5	1.006103425	ENST00000361127	LRIG2	HGNC:20889	9860.0	leucine rich repeats and immunoglobulin like domains 2 [Source:HGNC Symbol;Acc:HGNC:20889]	True
ENST00000206262	1	0.430312347	ENST00000206262	RGS17	HGNC:14088	26575.0	regulator of G protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]	True
ENST00000367429	4	0.210085938	ENST00000367429	CFH	HGNC:4883	3075.0	complement factor H [Source:HGNC Symbol;Acc:HGNC:4883]	True
ENST00000382376	3	2.608910828	ENST00000382376	DEFB132	HGNC:33806	400830.0	defensin beta 132 [Source:HGNC Symbol;Acc:HGNC:33806]	True
ENST00000417257	1	0.189836176	ENST00000417257	FRMD5	HGNC:28214	84978.0	FERM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28214]	True
ENST00000397470	2	1.579724564	ENST00000397470	GPR18	HGNC:4472	2841.0	G protein-coupled receptor 18 [Source:HGNC Symbol;Acc:HGNC:4472]	True
ENST00000298289	6	0.95100811	ENST00000298289	RPL36AL	HGNC:10346	6166.0	ribosomal protein L36a like [Source:HGNC Symbol;Acc:HGNC:10346]	True
ENST00000392825	3	0.27274754	ENST00000392825	GALNT13	HGNC:23242	114805.0	polypeptide N-acetylgalactosaminyltransferase 13 [Source:HGNC Symbol;Acc:HGNC:23242]	True
ENST00000341998	2	0.289436796	ENST00000341998	SLC24A2	HGNC:10976	25769.0	solute carrier family 24 member 2 [Source:HGNC Symbol;Acc:HGNC:10976]	True
ENST00000380835	2	1.206267824	ENST00000380835	NOXRED1	HGNC:20487	122945.0	NADP dependent oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20487]	True
ENST00000341206	4	1.283369381	ENST00000341206	LCN6	HGNC:17337	158062.0	lipocalin 6 [Source:HGNC Symbol;Acc:HGNC:17337]	True
ENST00000392219	2	0.477313518	ENST00000392219	FXYD5	HGNC:4029	53827.0	FXYD domain containing ion transport regulator 5 [Source:HGNC Symbol;Acc:HGNC:4029]	True
ENST00000498707	1	0.289444181	ENST00000498707	ADAMTS9	HGNC:13202	56999.0	ADAM metallopeptidase with thrombospondin type 1 motif 9 [Source:HGNC Symbol;Acc:HGNC:13202]	True
ENST00000246069	7	0.854144851	ENST00000246069	DSTN	HGNC:15750	11034.0	destrin, actin depolymerizing factor [Source:HGNC Symbol;Acc:HGNC:15750]	True
ENST00000375147	3	0.050354194	ENST00000375147	NCBP1	HGNC:7658	4686.0	nuclear cap binding protein subunit 1 [Source:HGNC Symbol;Acc:HGNC:7658]	True
ENST00000316891	5	1.27581751	ENST00000316891	TRIT1	HGNC:20286	54802.0	tRNA isopentenyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:20286]	True
ENST00000261789	4	0.505406105	ENST00000261789	TM9SF1	HGNC:11864	10548.0	transmembrane 9 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11864]	True
ENST00000560031	1	1.332623932	ENST00000560031	GALK2	HGNC:4119	2585.0	galactokinase 2 [Source:HGNC Symbol;Acc:HGNC:4119]	True
ENST00000368314	1	0.290944607	ENST00000368314	RNF146	HGNC:21336	81847.0	ring finger protein 146 [Source:HGNC Symbol;Acc:HGNC:21336]	True
ENST00000393056	2	1.13884892	ENST00000393056	DBH	HGNC:2689	1621.0	dopamine beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:2689]	True
ENST00000306151	4	1.540748881	ENST00000306151	MUC17	HGNC:16800	140453.0	mucin 17, cell surface associated [Source:HGNC Symbol;Acc:HGNC:16800]	True
ENST00000513710	2	0.423468717	ENST00000513710	WDR36	HGNC:30696	134430.0	WD repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:30696]	True
ENST00000357321	4	1.526555516	ENST00000357321	NUDT13	HGNC:18827	25961.0	nudix hydrolase 13 [Source:HGNC Symbol;Acc:HGNC:18827]	True
ENST00000249363	3	0.1372513	ENST00000249363	LRRC4	HGNC:15586	64101.0	leucine rich repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:15586]	True
ENST00000358912	4	0.469228015	ENST00000358912	PELI1	HGNC:8827	57162.0	pellino E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:8827]	True
ENST00000370110	5	1.665202875	ENST00000370110	NPM3	HGNC:7931	10360.0	nucleophosmin/nucleoplasmin 3 [Source:HGNC Symbol;Acc:HGNC:7931]	True
ENST00000256953	2	0.899928956	ENST00000256953	RERG	HGNC:15980	85004.0	RAS like estrogen regulated growth inhibitor [Source:HGNC Symbol;Acc:HGNC:15980]	True
ENST00000381623	3	2.379397165	ENST00000381623	SIRPD	HGNC:16248	128646.0	signal regulatory protein delta [Source:HGNC Symbol;Acc:HGNC:16248]	True
ENST00000396424	3	1.117040437	ENST00000396424	ZNF665	HGNC:25885	79788.0	zinc finger protein 665 [Source:HGNC Symbol;Acc:HGNC:25885]	True
ENST00000378617	3	0.94260871	ENST00000378617	PIGO	HGNC:23215	84720.0	phosphatidylinositol glycan anchor biosynthesis class O [Source:HGNC Symbol;Acc:HGNC:23215]	True
ENST00000361539	4	0.114023265	ENST00000361539	BRINP2	HGNC:13746	57795.0	BMP/retinoic acid inducible neural specific 2 [Source:HGNC Symbol;Acc:HGNC:13746]	True
