HGNC_Approved_Symbol	HGNC_ID	pLI	LOEUF_gnomAD_v2.1.1	pHaplo	HIscore	Enhancer_Gnocchi	Mean_AlphaMissense_pathogenicity	Genovo_LOEUF_corrected	Curated_by_ClinGenSVI_group	Curated_from_G2P
ABCA1	HGNC:29	1.4525e-13	0.486	0.877829507107898	NA	2.653258357	0.511893776	0.443292497	True	True
RECQL	HGNC:9948	1.5345e-20	1.308	0.632923383490199	NA	2.214118089	0.415991214	1.605876874	True	False
PPP6R1	HGNC:29195	0.98287	0.304	0.855282365434392	NA	3.923328588	0.340224105	0.324554946	False	False
CHRNB1	HGNC:1961	5.0456e-08	0.996	0.446534110429162	NA	NA	0.441503066	1.022694123	False	True
SLC52A3	HGNC:16187	NA	NA	0.427842898819641	30.0	4.000655238	NA	NA	True	True
COL25A1	HGNC:18603	1.6393e-18	0.877	0.390532373887297	NA	2.551167657	0.414024838	0.70364419	False	True
RSRC2	HGNC:30559	0.99905	0.217	0.974840654763556	NA	2.936996878	0.590316057	0.143522004	False	False
NPRL3	HGNC:14124	NA	NA	NA	NA	2.015179207	NA	NA	True	False
ZMYND10	HGNC:19412	2.3034e-07	0.859	0.327495609091087	NA	5.081470288	0.305718038	0.854786546	False	True
KCMF1	HGNC:20589	0.97719	0.296	0.832963778888599	NA	1.370412809	0.58291073	0.186943285	False	False
TENM3	HGNC:29944	0.99955	0.264	0.953422929181764	NA	3.388978305	0.519684769	0.197486751	False	True
RBL2	HGNC:9894	0.99835	0.268	0.931391309777522	NA	1.177791858	0.402906378	0.297472285	False	False
ZKSCAN1	HGNC:13101	0.96937	0.323	0.55993487026607	NA	2.166435054	0.347722795	0.123018463	False	False
PCK1	HGNC:8724	8.7476e-15	1.287	0.776520503878033	NA	2.26674469	0.463421599	1.174947282	True	False
CHRNE	HGNC:1966	NA	NA	0.481116429736829	NA	NA	NA	NA	True	False
CEP135	HGNC:29086	3.5892e-22	0.813	0.265664539507643	NA	3.5554885960000004	0.274153531	0.881612516	True	True
IMPG1	HGNC:6055	1.3662e-29	1.354	0.0696450579559176	NA	-1.593467741	0.250844321	1.323793597	False	True
MBOAT7	HGNC:15505	0.113	0.581	0.33579436606345	NA	2.706912837	0.51149382	0.885565572	False	True
CTSF	HGNC:2531	1.9431e-13	1.201	0.104872847668666	NA	2.479102204	0.357194615	1.301289144	True	False
ALOX12B	HGNC:430	NA	NA	0.759358465620691	NA	3.514174541	NA	NA	True	True
ARFGEF3	HGNC:21213	1.0	0.203	0.924848224910399	NA	NA	0.42272951	0.178584725	False	False
GRIN2A	HGNC:4585	NA	NA	0.996764816889449	3.0	0.8690785918	0.480856895	0.102446126	True	True
ROCK1	HGNC:10251	1.0	0.196	0.956448943208406	NA	2.159294054	0.476912058	0.104570349	False	False
ASB7	HGNC:17182	0.98395	0.28	0.998156032663558	NA	2.457502603	0.588538967	0.043222996	False	False
IQSEC2	HGNC:29059	NA	NA	NA	3.0	NA	NA	NA	True	True
ZBTB37	HGNC:28365	0.95517	0.339	0.934925987447763	NA	1.7337501080000002	0.482826223	0.168476269	False	False
DLC1	HGNC:2897	0.99948	0.258	0.938752393008661	NA	-1.630827922	0.395826664	0.186805066	False	False
TDRD7	HGNC:30831	0.00061106	0.482	0.408953395953041	NA	4.336380478	0.320098468	0.413034174	False	True
CWC27	HGNC:10664	4.5628e-07	0.899	0.238101154128162	NA	2.490222667	0.51128743	0.757487825	False	True
PTGES3	HGNC:16049	0.98536	0.233	0.656676489755324	NA	-4.471090584	0.601205368	0.167837888	False	False
ATAD3A	HGNC:25567	NA	NA	0.600205252486421	NA	4.059724289	0.442450637	0.73104025	False	True
MBD5	HGNC:20444	NA	NA	0.90340622789081	3.0	2.001854822	0.404339425	NA	True	True
PRRT2	HGNC:30500	NA	NA	0.394476643104597	3.0	NA	NA	0.232936659	False	True
G6PC1	HGNC:4056	1.8404e-05	1.01	0.434422839745647	NA	2.6932135880000003	0.396895129	0.995848137	False	True
JAG1	HGNC:6188	1.0	0.146	0.999487841654245	3.0	2.875317837	0.461874077	0.08938928	True	True
THRA	HGNC:11796	NA	NA	0.585809058577068	0.0	0.7662001509	0.532545827	0.11925984	False	True
ALDH1A1	HGNC:402	0.95448	0.335	0.76957721273053	NA	1.658762483	0.526960353	0.253885976	False	False
TFAP4	HGNC:11745	0.99731	0.172	0.878614962966096	NA	2.99648274	0.580808176	0.053908266	False	False
COL4A5	HGNC:2207	1.0	0.191	NA	3.0	NA	0.369641638	NA	True	True
CSNK1G2	HGNC:2455	0.99138	0.254	0.608486142125327	NA	3.077457585	0.676541426	0.358354819	False	False
NLGN2	HGNC:14290	0.99974	0.126	0.97394048073939	NA	4.896098816	0.567536522	0.222572669	False	False
ETFB	HGNC:3482	NA	NA	0.573683490273256	30.0	3.106801327	0.535176265	1.037032	False	True
FCHO2	HGNC:25180	0.99973	0.222	0.863928383254829	NA	1.40569172	0.40823402	0.16452387	False	False
DSTYK	HGNC:29043	0.51262	0.371	0.573853679606914	NA	3.7074832	0.469747192	0.371729993	False	True
RANBP3	HGNC:9850	0.99997	0.141	0.863027476180415	NA	5.118883154	0.391714176	0.024957815	False	False
PTS	HGNC:9689	6.4613e-06	1.685	0.448738230443124	30.0	3.3861265360000004	0.467069642	2.100842702	False	True
SCARB2	HGNC:1665	8.9495e-05	0.724	0.383435238146201	0.0	2.557621812	0.386859523	0.939556964	True	False
ARL6	HGNC:13210	0.01013	0.917	0.0890559811089542	30.0	-1.388493956	0.508949207	0.744056722	False	True
PDCD10	HGNC:8761	0.96197	0.325	0.955916674911447	NA	2.119445521	0.623180011	0.054339798	True	True
COL5A2	HGNC:2210	1.0	0.097	0.949538966494776	NA	2.622597557	0.451676714	0.058876383	False	False
PSIP1	HGNC:9527	0.99668	0.266	0.976170220124642	NA	1.533363974	0.460005374	0.350774758	False	False
SLC12A6	HGNC:10914	0.011377	0.395	0.667748085040913	NA	1.241337075	0.588121097	0.369180874	True	True
NHLRC2	HGNC:24731	8.3194e-06	0.684	0.872852522178568	NA	2.742127345	0.344218813	0.749647453	False	True
DNAH9	HGNC:2953	3.0547e-60	0.722	0.144694607194951	NA	3.871308442	0.365941739	0.804806594	True	True
ARF5	HGNC:658	0.94298	0.33	0.628763480127952	NA	1.3976304380000002	0.742269764	0.10952821	False	False
CD36	HGNC:1663	NA	NA	0.25733640896086	30.0	0.0752158246799999	0.419938158	5.784897124	True	False
LMTK2	HGNC:17880	0.99978	0.239	0.868295008432705	NA	2.290632355	0.317827291	0.206779222	False	False
SPAG9	HGNC:14524	1.0	0.142	0.989447580012823	NA	1.601316919	0.507482509	0.091578557	False	False
ZC3H12C	HGNC:29362	0.99838	0.252	0.993255993912483	NA	2.203724657	0.396435406	0.336937924	False	False
SPATA7	HGNC:20423	5.1769e-13	1.149	0.591575693192842	30.0	3.322469717	0.257899383	1.247728441	True	True
ARSA	HGNC:713	1.0893e-11	1.34	0.631819884266281	30.0	1.266646201	NA	1.405057499	True	True
CREBRF	HGNC:24050	0.99997	0.1	0.989995323277466	NA	3.417442199	0.423136175	0.025106575	False	False
HSD17B10	HGNC:4800	0.93604	0.342	NA	0.0	NA	0.451562545	NA	False	True
PSMA3	HGNC:9532	0.98462	0.278	0.892373217365844	NA	1.344855755	0.651353222	0.10956808	False	False
RASGEF1B	HGNC:24881	0.92073	0.349	0.854768503670355	NA	3.18742215	0.498786445	0.214698008	False	False
PDHA1	HGNC:8806	NA	NA	NA	3.0	NA	0.61747939	NA	True	True
ADGRV1	HGNC:17416	3.1737e-39	0.516	0.502150435176653	30.0	NA	0.302957068	0.550846705	True	True
SMARCAL1	HGNC:11102	2.2554e-06	0.611	0.634417073479618	NA	3.195662065	0.305126976	0.638044242	False	True
BICD2	HGNC:17208	0.98272	0.305	0.752355391247893	NA	2.632182726	0.449184878	0.404542913	False	False
PITPNM3	HGNC:21043	0.99992	0.206	0.899608902617099	NA	5.1158701010000005	0.449760884	0.19261695	False	False
FOXRED1	HGNC:26927	1.9872e-16	1.32	0.458467502970776	30.0	5.32400971	0.266528789	1.297327688	True	True
HOOK3	HGNC:23576	1.0	0.155	0.930739243323049	NA	1.905933168	0.514398967	0.068730888	False	False
ZFYVE9	HGNC:6775	0.90244	0.325	0.873785218021707	NA	2.212973237	0.396666623	0.276808494	False	False
USP15	HGNC:12613	0.99997	0.211	0.951849553533506	NA	1.88408747	0.547676561	0.086696453	False	False
NHP2	HGNC:14377	0.05011	1.082	0.445040073633866	30.0	3.490317775	0.571320474	1.575401409	False	True
RNF31	HGNC:16031	1.0	0.19	0.722077213774217	NA	1.894069046	NA	0.169588937	False	False
MAPK8	HGNC:6881	0.99823	0.207	0.613063309262134	NA	2.412835615	0.622570248	0.109984785	False	False
BAZ1A	HGNC:960	1.0	0.176	0.979531337824059	NA	1.38583688	0.437252715	0.15563243	False	False
TTC7B	HGNC:19858	0.99998	0.189	0.812018118826282	NA	4.677663381	0.515979224	0.153751049	False	False
SLC34A3	HGNC:20305	NA	NA	0.29893730123148	NA	6.0721080810000005	0.315115321	NA	True	False
CCND3	HGNC:1585	0.98347	0.24	0.736479747078332	NA	3.4844051780000003	0.520408761	0.197868678	False	False
POU1F1	HGNC:9210	NA	NA	0.125965212906304	NA	0.5117362335	0.509028484	0.708344078	True	True
TSC22D1	HGNC:16826	0.9599	0.328	0.796039303147708	NA	1.25795345	0.302237048	0.132880589	False	False
ADPRS	HGNC:21304	0.00057514	1.033	0.216259432304876	NA	3.099763193	0.451567483	1.051212996	False	True
ZEB2	HGNC:14881	NA	NA	0.996792283198584	3.0	1.989850351	0.455168738	NA	True	True
CRX	HGNC:2383	0.51043	0.6	0.597168423132975	NA	3.699844775	0.402622	0.339638872	False	True
MTMR12	HGNC:18191	0.99638	0.275	0.924793679879581	NA	2.033953541	0.372986299	0.225087735	False	False
STAT3	HGNC:11364	1.0	0.095	0.982935589499151	NA	3.469199129	0.625141955	0.016651855	False	False
LHX6	HGNC:21735	0.96572	0.326	0.991216972720432	NA	3.430997693	0.556845942	0.088182459	False	False
SMG9	HGNC:25763	3.4628e-13	1.098	0.485791821547345	NA	3.3249208410000004	0.563887913	1.324497942	False	True
MICU1	HGNC:1530	1.9344e-13	1.291	0.249181384104587	NA	1.979920836	0.55734317	0.97409217	True	True
MED15	HGNC:14248	0.99974	0.241	0.809194138804689	NA	2.009948103	0.459316251	0.116514232	False	False
ERCC5	HGNC:3437	NA	NA	0.839722360570811	30.0	4.118107872	NA	NA	False	True
CRYGS	HGNC:2417	NA	NA	0.579228325672265	NA	3.1894434080000003	0.48430881	1.283564071	False	True
MRPS34	HGNC:16618	0.0026375	1.722	0.113243583341589	NA	NA	0.336746082	2.276103501	False	True
ARHGAP35	HGNC:4591	NA	NA	0.949469046247061	NA	4.1704752460000005	0.541947814	NA	False	True
XPOT	HGNC:12826	0.99711	0.276	0.972254926125282	NA	1.187456139	0.507111224	0.20419847	False	False
TRMT10A	HGNC:28403	NA	NA	0.14466383610113	30.0	0.5650122039	0.360951317	1.255528462	False	True
HPD	HGNC:5147	0.00052764	0.666	0.255555839263111	NA	3.883192038	0.486806522	0.676071725	False	True
CYBB	HGNC:2578	0.99904	0.193	NA	3.0	NA	0.589251235	NA	True	True
IL10RB	HGNC:5965	2.5103e-06	1.115	0.270443672324181	NA	2.809965957	0.297051549	0.899601501	True	False
ZDHHC9	HGNC:18475	0.73749	0.479	NA	3.0	NA	0.619992645	NA	False	True
SLC25A4	HGNC:10990	0.45334	0.636	0.927021823014231	NA	3.055700605	0.732659851	0.570717488	False	True
ATP2A1	HGNC:811	NA	NA	0.551416370206721	30.0	3.796327269	0.638973201	0.840282819	True	False
MED12	HGNC:11957	1.0	0.071	NA	0.0	NA	0.533170085	NA	True	True
FOXO1	HGNC:3819	0.99725	0.173	0.944465260835778	NA	2.347026511	0.378952276	0.0	False	False
RELL1	HGNC:27379	0.95869	0.3	0.571673528965296	NA	2.409436856	0.392896205	0.322372524	False	False
AUTS2	HGNC:14262	0.99934	0.253	0.994625794102292	3.0	2.296144212	0.436995667	0.098067977	True	True
TDRD5	HGNC:20614	0.97247	0.307	0.635157627245429	NA	3.667377888	0.319176743	0.278304545	False	False
FIG4	HGNC:16873	2.3423e-34	1.24	0.240764544618252	NA	1.600957648	0.532222245	1.303117218	True	True
BCOR	HGNC:20893	1.0	0.141	NA	3.0	NA	0.430373679	NA	True	True
AGK	HGNC:21869	NA	NA	0.607055221978039	30.0	2.898207333	NA	NA	True	True
PPIL1	HGNC:9260	0.12108	0.812	0.319499923569844	NA	2.93289633	0.655840349	0.818196209	False	True
DNAJC11	HGNC:25570	0.99893	0.244	0.984789830294661	NA	1.642700558	0.506176466	0.181026189	False	False
GIT2	HGNC:4273	0.99793	0.266	0.91655037914884	NA	3.503293743	0.501887719	0.145277603	False	False
ALX4	HGNC:450	NA	NA	0.729230502062633	3.0	1.506401076	NA	NA	True	True
HIVEP2	HGNC:4921	1.0	0.08	0.997770109669236	3.0	3.222278077	0.354571672	0.036415124	True	True
USP10	HGNC:12608	0.99411	0.282	0.970895796188942	NA	3.277572269	0.395270559	0.199276723	False	False
GNS	HGNC:4422	0.00056441	0.606	0.506341282885164	30.0	1.7145868780000002	0.465864017	0.541012242	False	True
CREBBP	HGNC:2348	1.0	0.066	0.999309129893693	3.0	1.908892461	0.511616725	0.053955932	True	True
KIAA0232	HGNC:28992	0.99999	0.195	0.970653710217188	NA	1.7905670930000002	0.320518979	0.150349796	False	False
FANCC	HGNC:3584	2.7921e-13	1.043	0.645665308961332	30.0	2.6238896	0.249848104	1.135515571	True	True
MTSS1	HGNC:20443	0.9997	0.212	0.990274363701452	NA	6.075661493999999	0.539899106	0.108688926	False	False
DOHH	HGNC:28662	0.015986	1.084	0.204123830143172	NA	4.646672478	0.404799286	1.713164138	False	True
BLOC1S3	HGNC:20914	0.004077	1.913	0.220017614351835	NA	4.243975253	0.321262799	2.009559878	False	True
AMACR	HGNC:451	NA	NA	0.394110784480938	NA	2.623287594	0.419721289	0.614972176	False	True
RPGRIP1	HGNC:13436	1.2632e-23	0.876	0.0988232710854969	30.0	1.5246262919999998	0.237904383	0.963660242	True	True
AJAP1	HGNC:30801	0.99469	0.192	0.99444211651132	NA	5.098326908	0.334133805	0.0	False	False
EBF3	HGNC:19087	NA	NA	0.999647366192163	NA	4.465196821	0.715445123	0.660454414	True	True
RPS6	HGNC:10429	0.9759	0.261	0.983710311435974	NA	NA	0.789795844	0.138757347	False	False
PHF23	HGNC:28428	0.99774	0.167	0.872022766741096	NA	3.060884401	0.493902697	0.081955505	False	False
EIF2S3	HGNC:3267	0.96388	0.322	NA	NA	NA	0.683021011	NA	False	True
NFIB	HGNC:7785	0.99861	0.225	0.998790114196564	NA	2.458998885	0.552884259	0.063600897	True	True
TACO1	HGNC:24316	0.0014606	1.088	0.304775104156458	NA	2.746601504	0.277151453	1.329866794	False	True
CTNND1	HGNC:2515	0.99999	0.185	0.924698905687253	NA	2.953892114	0.488533982	0.127705496	False	True
ATP6V0A2	HGNC:18481	2.6314e-11	0.748	0.794421590622921	30.0	3.588631915	0.463071133	0.754812314	True	True
REEP6	HGNC:30078	1.6861e-05	1.495	0.394835709239108	NA	3.455854982	0.370153853	1.41653	False	True
GHRHR	HGNC:4266	1.0082e-07	0.931	0.412165152743075	NA	4.943538955	0.341772634	0.939669268	True	False
NIPAL4	HGNC:28018	0.0013718	0.884	0.64397016452377	NA	2.326109503	0.361868757	0.845565834	False	True
AMPD1	HGNC:468	1.9098999999999998e-21	1.202	0.139869675555171	NA	1.401756629	0.477398796	1.213365777	True	False
NUFIP2	HGNC:17634	0.99891	0.196	0.930442067817096	NA	1.5311079769999998	0.345500636	0.141256109	False	False
DDB2	HGNC:2718	7.397e-06	0.848	0.200251005704768	30.0	1.879887883	0.366359476	0.767038416	False	True
ARID1B	HGNC:18040	NA	NA	0.999750972053783	3.0	3.311397157	0.465632783	NA	True	True
AGL	HGNC:321	NA	NA	0.336878312827882	NA	1.6264236909999998	0.442581333	0.903827954	True	True
TGFB3	HGNC:11769	0.98727	0.27	0.995915594450795	NA	4.032493666000001	0.50731887	0.090308568	False	True
USP24	HGNC:12623	1.0	0.147	0.99584161601832	NA	2.329348762	0.549292403	0.105676621	False	False
RGS19	HGNC:13735	0.96134	0.295	0.71959798518048	NA	6.3457569970000005	0.4245058	0.089399893	False	False
CNOT4	HGNC:7880	0.99996	0.143	0.970787387184937	NA	0.6761940022	0.521461582	0.045470104	False	False
BSN	HGNC:1117	1.0	0.175	0.819143886716198	NA	3.851280686	0.303327248	0.12092732	False	False
SNX14	HGNC:14977	6.0711e-17	0.827	0.50187755736425	NA	0.6800503039	0.453114462	0.720037176	False	True
GNAL	HGNC:4388	0.99829	0.206	0.921169019555819	NA	3.776031769	0.674025491	0.047250212	False	False
NKX2-5	HGNC:2488	0.94531	0.326	0.991731169272921	3.0	5.099083897	0.438081613	0.299628519	False	True
KPTN	HGNC:6404	1.1348e-05	0.809	0.221192284386123	NA	5.085566766	0.487441118	1.211867039	True	True
PPP2CA	HGNC:9299	0.9893	0.263	0.888209659385238	NA	3.056803114	0.759384048	0.101455406	False	True
CFAP410	HGNC:1260	NA	NA	0.300641442371408	NA	NA	0.396040249	2.526651384	False	True
GLE1	HGNC:4315	2.0536e-10	0.752	0.352962436207668	NA	1.643402836	0.300759374	0.797030158	True	False
SPAG1	HGNC:11212	1.445e-09	0.761	0.437814670135209	NA	3.227347364	0.302175802	0.946973817	False	True
CADM4	HGNC:30825	0.99762	0.169	0.8581579734799	NA	2.214311658	0.504577897	0.100406867	False	False
FOXC1	HGNC:3800	NA	NA	0.996464707252778	3.0	5.5597989420000005	NA	NA	False	True
ATP6V0B	HGNC:861	0.96895	0.278	0.758682971554101	NA	2.824306585	0.732187391	0.227817081	False	False
GUCY2C	HGNC:4688	1.3919000000000001e-30	1.079	0.306555572828071	0.0	3.247444982	0.439911368	1.075010752	False	True
NDUFS7	HGNC:7714	0.9142	0.386	0.361994769350612	30.0	3.645872586	0.589702845	0.342089095	False	True
LCA5	HGNC:31923	NA	NA	0.189380103931249	30.0	2.1678473730000003	0.24477773	0.591446888	False	True
RRM2B	HGNC:17296	0.002357	0.699	0.662846379611056	NA	2.540817263	0.538244182	0.428840016	True	True
GSE1	HGNC:28979	1.0	0.128	0.943075650522874	NA	2.076986755	0.39643223	0.139040415	False	False
UBQLN4	HGNC:1237	0.98252	0.303	0.648084330296913	NA	2.257329139	0.506849467	0.216839401	False	False
PPP1R13L	HGNC:18838	NA	NA	0.837837779130226	NA	3.546899032	0.397202885	0.605823837	False	True
RAG2	HGNC:9832	0.020287	0.792	0.235299412330673	30.0	2.0257097440000003	NA	0.902043443	False	True
RBM39	HGNC:15923	0.99981	0.205	0.949567797086704	NA	1.3839251119999998	0.642084641	0.06253752	False	False
HMGXB3	HGNC:28982	0.999	0.258	0.863890034413146	NA	2.791329357	NA	0.189943761	False	False
SUPT16H	HGNC:11465	1.0	0.12	0.9714180628952	0.0	0.7106751268000001	0.619289628	0.132065229	False	False
CLSTN3	HGNC:18371	0.97016	0.315	0.705548788269517	NA	4.922458361	0.467863086	0.302954646	False	False
IDH3B	HGNC:5385	2.9929e-11	1.264	0.560054121220847	NA	NA	0.555619693	1.186875649	False	True
XPR1	HGNC:12827	0.99999	0.156	0.778412692592766	NA	2.154997221	0.577034438	0.096987676	False	False
TRIM28	HGNC:16384	1.0	0.082	0.956396049883751	NA	4.708257345	0.556553858	0.087525379	True	True
PKD2	HGNC:9009	0.00017271	0.497	0.8878762834263	3.0	3.011459174	0.41372409	0.399988036	True	False
YTHDF2	HGNC:31675	0.99943	0.139	0.935217684142507	NA	1.988104847	0.553695155	0.035052144	False	False
IGFBP5	HGNC:5474	0.96283	0.292	0.983518178192924	NA	4.390174463	0.513921343	0.0	False	False
SEPTIN11	HGNC:25589	0.95924	0.334	0.830401113083797	NA	NA	0.629569601	0.224394979	False	False
FAM161A	HGNC:25808	5.1034e-13	1.014	0.289058116997422	30.0	-0.6634744376	0.226666602	1.032170195	False	True
TNNT3	HGNC:11950	2.0758e-07	0.975	0.797891679877169	NA	3.564355579	0.557411167	0.822872521	False	True
DYRK2	HGNC:3093	0.99751	0.17	0.918162448765709	NA	3.480487937	0.555209176	0.078858714	False	False
NDUFA1	HGNC:7683	0.55315	1.178	NA	0.0	NA	0.460113211	NA	False	True
KANSL3	HGNC:25473	0.99998	0.16	0.84920034162546	NA	4.747584214	NA	0.084282953	False	False
PRKN	HGNC:8607	6.9346e-07	0.861	0.873112817481891	30.0	NA	0.417920162	1.185369888	True	False
PAIP1	HGNC:16945	0.99884	0.198	0.895187106702897	NA	1.804193888	0.405396275	0.131370542	False	False
NUP133	HGNC:18016	9.2587e-05	0.448	0.786717088831721	NA	2.519680705	0.318513087	0.41500352	False	True
GLRA1	HGNC:4326	NA	NA	0.549109076313421	NA	2.985987064	0.602606248	0.758421429	True	True
G3BP2	HGNC:30291	0.99954	0.179	0.836911711618011	NA	1.286402096	0.532832191	0.030528222	False	False
TOP2A	HGNC:11989	0.99086	0.288	0.808514154687152	NA	3.061158385	0.520710786	0.299648895	False	False
IDUA	HGNC:5391	NA	NA	0.866099215184056	30.0	4.111543735	0.394419372	1.221340068	True	True
STX1B	HGNC:18539	0.98766	0.268	0.355692372320119	NA	2.727927312	0.598981358	0.113411973	True	True
PEX19	HGNC:9713	0.0003188	0.935	0.139117706399743	NA	0.4887763497	0.415007706	0.884703361	True	True
NOG	HGNC:7866	0.89026	0.417	0.864858384214561	3.0	2.224074132	0.6221571	NA	False	True
PLA2G6	HGNC:9039	2.4837e-10	0.862	0.291462812379641	30.0	1.968221639	NA	0.936188316	True	True
CSF1R	HGNC:2433	NA	NA	0.630018468858632	NA	2.44840093	0.372772235	NA	True	True
HMX1	HGNC:5017	0.72623	0.699	0.983906128002641	NA	6.6338556760000005	0.397942722	0.608273223	False	True
AFF2	HGNC:3776	0.99577	0.275	NA	3.0	NA	0.374946558	NA	True	True
PDIA3	HGNC:4606	0.99608	0.25	0.923345034943841	NA	NA	0.51147729	0.233778664	False	False
CARD11	HGNC:16393	0.99995	0.227	0.978457816919878	NA	3.0712064260000003	0.463922964	0.127962797	False	False
PNPT1	HGNC:23166	0.00040072	0.475	0.403841542378532	NA	-1.1852084390000002	NA	0.409378565	True	True
MPDZ	HGNC:7208	NA	NA	0.31410804288501	30.0	1.693667351	0.39229058	0.974240827	True	False
FST	HGNC:3971	0.98014	0.29	0.966432162550717	NA	1.7254870409999998	0.48024435	0.113196452	False	False
JAGN1	HGNC:26926	NA	NA	0.374131618558738	NA	1.324077596	NA	NA	False	True
FANCD2	HGNC:3585	NA	NA	0.781480282884555	30.0	3.562086985	0.294445861	NA	True	True
TMEM199	HGNC:18085	1.9938e-05	1.46	0.100608926954926	NA	3.628586541	0.334624371	1.214748242	False	True
INPP5E	HGNC:21474	0.0031048	0.675	0.285226170057109	30.0	NA	0.376258538	0.77635529	False	True
ZC3H7B	HGNC:30869	0.92932	0.323	0.911086464427566	NA	1.5186069430000002	0.536798108	0.217373989	False	False
WNT3A	HGNC:15983	0.96491	0.32	0.984769108589461	NA	5.221566847	0.574747216	0.198413005	False	False
PHF21A	HGNC:24156	NA	NA	0.989593239367588	2.0	2.288465211	0.478575852	NA	True	True
EFEMP1	HGNC:3218	NA	NA	0.808198878097188	NA	5.256747512	0.511431851	0.026189721	True	False
MYO18B	HGNC:18150	1.0329e-31	0.715	0.401822276430835	NA	2.009558396	0.24882684	0.745994017	True	True
NEK8	HGNC:13387	6.4566e-09	0.798	0.169142273503847	NA	2.213168528	0.518380387	1.024340212	False	True
PLAA	HGNC:9043	0.46873	0.396	0.845245135223572	NA	-1.11698908	0.442886419	0.317553843	False	True
AMFR	HGNC:463	5.8368e-05	0.63	0.329063529625421	NA	2.005711295	0.519890672	0.441062552	False	True
OTOA	HGNC:16378	NA	NA	0.200261360720927	30.0	1.929706946	0.265018211	NA	True	False
KIF13A	HGNC:14566	0.99999	0.232	0.990076242573081	NA	5.912003313	0.480070179	0.213704379	False	False
EXOSC3	HGNC:17944	0.00024296	1.213	0.3016316403983	30.0	2.7133476360000004	0.524106464	1.522354308	False	True
PRPS1	HGNC:9462	0.91542	0.377	NA	NA	NA	0.750274247	NA	False	True
CMTR1	HGNC:21077	0.99252	0.289	0.849039794004513	NA	4.358290096	0.492420102	0.194099417	False	False
TBCK	HGNC:28261	NA	NA	0.140611040590537	NA	2.388730897	0.474363516	0.721891427	True	True
FBLN5	HGNC:3602	0.9997	0.172	0.987843001392303	NA	4.3872444680000005	0.618445843	0.061453946	False	True
KLHL29	HGNC:29404	0.98532	0.301	0.968383382220811	NA	4.318595968	0.497146505	0.241212627	False	False
MLLT3	HGNC:7136	0.99964	0.131	0.990968445075135	NA	3.344096641	0.462774717	0.032883159	False	False
TRIM2	HGNC:15974	0.99603	0.27	0.981101068769712	30.0	3.2571179	0.570283229	0.282291254	False	False
SLC25A1	HGNC:10979	0.058829	0.649	0.0909024826198839	30.0	3.857066507	0.6308845	0.694981156	False	True
CTBP1	HGNC:2494	NA	NA	0.849255106549569	NA	4.16410052	0.58862504	0.10017597	False	True
JAK3	HGNC:6193	5.9311e-06	0.525	0.321791678671078	NA	3.045242346	0.390458542	0.454401209	False	True
PRPF31	HGNC:15446	0.98313	0.302	0.724701005201307	NA	NA	0.679827341	0.145591523	True	True
RAPSN	HGNC:9863	0.0015148	0.741	0.117175775752333	NA	2.788525523	0.522405904	0.907056756	False	True
MEIS2	HGNC:7001	0.99938	0.184	0.995106890581099	3.0	3.021103661	0.583140568	0.06616124	False	True
CDH3	HGNC:1762	2.7988e-10	0.854	0.571888732003556	NA	4.493952547	0.324535419	0.843758971	False	True
TOB1	HGNC:11979	0.95365	0.31	0.714613894880135	NA	2.826988052	0.529424881	0.127143541	False	False
ALOXE3	HGNC:13743	NA	NA	0.75182341845799	NA	4.205799914	0.39883389	1.096928322	True	True
RYR1	HGNC:10483	1.5944e-29	0.456	0.9074794555789	0.0	2.132879472	0.587980542	0.448695831	True	True
ZBTB17	HGNC:12936	0.97933	0.309	0.713838717668957	NA	3.755843258	0.548602156	0.268218086	False	False
EPHA2	HGNC:3386	1.073e-05	0.555	0.826775305780561	NA	3.519014972	0.508946712	0.49693345	False	True
HYDIN	HGNC:19368	2.2706e-24	0.505	0.646912503495445	NA	1.742784127	0.327795634	0.395643185	False	True
EHMT1	HGNC:24650	1.0	0.072	0.998267651649948	3.0	3.038869382	0.457498525	0.034312339	True	True
ICE1	HGNC:29154	1.0	0.164	0.994903573522149	NA	NA	0.28385702	0.197898053	False	False
CRBN	HGNC:30185	0.00028911	0.644	0.901720134160023	NA	0.5899107262	0.442044959	0.70698334	True	False
TMEM138	HGNC:26944	0.047034	1.106	0.104555769541853	NA	2.653173188	0.286088227	1.213101803	False	True
CSNK1E	HGNC:2453	0.99926	0.143	0.836782402553925	NA	1.487706916	0.7139599	0.216168448	False	False
PHF13	HGNC:22983	0.98042	0.249	0.946586523802534	NA	3.301404955	0.488915098	0.0	False	False
ARRB1	HGNC:711	0.99394	0.262	0.710508003599049	NA	2.885811787	0.671212603	0.151803993	False	False
LMNA	HGNC:6636	0.9994	0.209	0.719102907358647	2.0	3.757894539	0.576196963	0.111243755	True	True
TRNT1	HGNC:17341	0.00015886	0.876	0.776573018996539	NA	-0.1715843482	NA	1.594779851	True	True
SNRPB	HGNC:11153	NA	NA	0.939036896636496	NA	3.55290022	0.689829171	0.219675914	False	True
AIPL1	HGNC:359	1.222e-05	1.069	0.22998949177726	NA	3.476240254	0.427726715	1.110092331	True	True
CHD2	HGNC:1917	1.0	0.07	0.999203507520919	3.0	2.7752196989999995	0.512982932	0.026663598	True	True
